company_id,name,company_size,state,city
76084879,Alpine Physician Partners,4,California,Los Angeles
76087697,Honest Medical Group,3,0,Nashville
76087721,Trafodion,1,NC,Raleigh
76112399,Cyber Guardian Threat Solutions LLC,,Virginia,Ashburn
76113972,Pacavo IT Consulting,2,DE,Middletown
76115833,Inclyousion Sports,1,Massachusetts,Peabody
76122646,EyeProGPO,1,Georgia,Watkinsville
76126558,Corpay,7,Georgia,Atlanta
76133108,Omicrown,1,NY,New York
76140002,Jade Street Consulting Inc.,,NY,New York
76140425,Sasas Mix,,Pennsylvania,Philadelphia 
76146101,Galvanick,,WA,Seattle
76163713,"Amply Energy, Inc.",,Maine,Portland
76166878,THIELEN & GREEN,,Minnesota,Lino Lakes
76168224,Syndica,1,Texas,Houston
76170330,Bedford Stuyvesant New Beginnings Charter School,2,New York,Brooklyn
76176497,Hona,1,UT,Lehi
76199326,Embodied Wellness Center,,IL,Chicago
76200767,ODP Business Solutions,4,Florida,Boca Raton
76201627,American Equipment Holdings,4,Utah,South Salt Lake
76202589,Sagility,7,Colorado,Westminster
76205502,Zurn Elkay Water Solutions,5,WI,Milwaukee
76213412,Chainguard,2,WA,Kirkland
76214850,Intelletec Energy,,CA,Los Angeles
76214865,Apex Placement & Consulting,3,Michigan,Clawson
76214880,Dr. Vince Clinical Research,2,KS,Overland Park
76214895,GreatWater 360 Auto Care,4,MI,Grand Rapids
76217848,"Stellant Systems, Inc.",4,California,Torrance
76227414,Halcyon,2,Texas,Austin
76229490,Regis Group,2,New York,New York
76231392,Allegiance Title of Arkansas,1,Arkansas,Fayetteville
76235078,Pathway Homes,2,Texas,Dallas
76241366,GITSIT Solutions,2,California,Orange
76245421,Bedford Staffing ,,California,Beverly Hills
76251470,Included Health,5,0,San Francisco
76252253,Jobot Health,3,CA,Newport Beach
76253252,Marimn Health,3,Id,Plummer 
76256528,NeuroJust ,,Louisiana,Metairie
76259801,Elevated Search Partners,1,CA,Los Angeles
76262847,SIMPLE®,,CA,Los Angeles
76321666,Clarity Security,1,TX,Austin
76322470,N-able,5,NC,Morrisville
76323347,CenterWell Senior Primary Care,5,Kentucky,Louisville
76323674,OERTZENGroup,,Georgia,Atlanta
76324405,Adbakx,2,New Jersey,Monmouth Junction
76326157,Grow by Gifting ,,California,Vista
76340632,Project Floral ,,CO,Denver
76345004,TaxPlanIQ (SaaS tax planning for accountants),,TX,Southlake
76349528,Rocket Mortgage,7,Michigan,Detroit
76358677,East-West University Chicago,2,Illinois,Chicago
76360107,Snowrelic Inc,1,Virginia,Reston
76376841,Universal Vidya,3,NC,Morrisville
76384697,Vannin Chief of Staff,1,CO,Denver
76396939,URL Media,1,NY,Queens
76412394,HexaQuEST Global,2,Texas,Katy
76422708,AEP Ohio,5,Ohio,Gahanna
76430454,Singleton Schreiber,3,California,San Diego
76440728,"GXO Logistics, Inc.",7,Connecticut,Greenwich
76452487,Aladdin Campus Dining,5,Pennsylvania,Canonsburg
76473003,Vector Recruiting LLC,,North Carolina,Apex
76474273,Dodge Construction Network,4,MA,Bedford
76475254,"Reailize, a B-Yond company",3,Texas,Frisco
76475891,S4S Tech LLC,1,OH,copley
76479092,Ace InfoTech,2,Florida,Tallahassee
76487615,BIMTM,,Wisconsin ,Milwaukee
76493558,PeopleOps Jobs,,0,Cambridge
76497087,Altius Dental ,3,Texas,Arlington
76500049,Thrive Pet Healthcare,7,TX,Austin
76507853,Cloud Space LLC,4,North Carolina,Charlotte
76515231,University of Michigan Health-West,5,Michigan,Wyoming
76517634,JavanTech Inc,1,North Carolina,Greensboro
76520882,Fostio,1,,Sunnyvale
76521590,Ahold Delhaize USA,7,Massachusetts,Quincy
76530875,DSW,4,TX,Friendswood
76534749,Touma Law Group,,South Carolina,Greenville
76537168,District Custom Woodworks,,DC,Washington
76541226,Lexington Independents,5,PA,Canonsburg
76543228,Verbsz Marketing ,2,VA,Reston
76549112,Civitas Resources,3,Colorado,Denver
76549708,Odingard Capital Management,,OKLAHOMA,Tulsa
76557184,South Atlanta Injury Lawyers,,Georgia,Jonesboro
76557506,Merican Inc.,2,Maryland,Timonium
76577883,"Hire Writing, LLC",,CA,Los Angeles
76586243,Nile,2,California,San Jose
76599939,Killer Queen Detailing,,Hawaii,Kapolei
76611449,LLS & MAS Inc.,5,Michigan,Whitehall
76621224,CARGO Therapeutics,2,California,San Carlos
76622202,Personic Health,2,Virginia,Vienna
76625329,Oklahoma Commission on Children and Youth,1,OK,Oklahoma City
76635368,altafiber,5,Ohio,Cincinnati
76637056,"Evolution Recruitment Solutions, USA",1,NC,Raleigh
76638389,Fontainebleau Las Vegas,6,Nevada,Las Vegas
76639430,Greymatter Innovationz,1,New Jersey,Princeton Junction
76640213,GloballyHired,,OR,Portland
76640333,Stardom Employment Consultants,1,California,Fresno
76641893,Honey Homes,,0,SF Bay Area
76644667,Kelly Ross State Farm Agency (AZ & IL),,Arizona,Scottsdale
76679021,Red Horse by David Burke,1,New Jersey ,Rumson 
76679731,Home Care Powered by AUAF,4,Illinois,Lincolnwood
76711640,White,5,Kentucky,Hopkinsville
76719753,Slam Media Lab,,California,Walnut Creek
76719929,Helix Tech IT Services,2,Delaware,Lewes
76727858,Sweven Infotech,6,0,New York
76735050,RAPS Consulting Inc,2,NJ,Edison
76743415,Modern Acquisitions,,North Carolina,Greenville
76754800,International Research Institute of North Carolina,,North Carolina,Durham
76759070,Optimal EV,3,Michigan,Plymouth
76775639,Sevita,7,Massachussetts ,Boston
76776444,Upper Echelon Products,2,Texas,Austin
76864267,GDK Services LLC,1,Delaware,Dover
76873372,Accent Dance NYC,,New York,Pelham
76878233,Singer Safety Company,1,Illinois,Chicago
76880902,2020 Tech IQ,,Florida,Tampa
76885885,The Sixpence Wedding Venue and Event Space,,IN,Whitestown
76928217,VoyceMe,2,New York,New York
76929906,Aborder Products Inc.,2,Texas,Irving
76935845,CNA Search,,Georgia,Buford
76943993,Trinity Health FirstChoice,5,Michigan,Livonia
76947396,Gaze,1,Texas,Plano
76974522,McInnis Engineering,,Washington,Tacoma
76974922,Life is Brewing,1,Tennessee,MURFREESBORO
76977611,Round2POS,,PA,Butler
76982478,Pitch Labs,2,NC,Chapel Hill
76987056,GOYT,,Texas,Dallas
76989136,Mango Power,2,California,City of Industry
76993027,Abrams Search,,DC,Washington 
77003201,The Vein Clinic of Dallas,,Texas,Flower Mound
77003969,CENTURY 21 North Homes Realty,1,0,Lynnwood
77004300,"Gregor & DeMonaco Construction Services, Inc.",1,NY,Southampton
77006575,ALKEGEN,6,Texas,Irving
77045367,OMS360,2,GA,Alpharetta
77052821,ViaPath Technologies,5,0,Falls Church
77053322,Nimble ,2,NY,New York
77056563,SW5 - Software & AI Talent,,0,New York
77056741,HSO Executives Inc.,1,California,Oxnard
77061828,CornerUp,1,New York,New York
77075551,KaiAloha Supply,1,Hawaii,Lahaina
77104590,Ghost,2,CA,Los Angeles
77105415,NuCicer,1,California,Davis
77109378,Vantage Point Risk,1,Oregon,Eugene
77111812,ONEsource HR by Nix LLC,,California,Pasadena
77112188,IICA Speech,1,California,San Jose
77115616,Netforce Solutions,,Texas,Austin
77117475,Nuts Factory New York,3,0,New York
77128560,Peak Partners,,MD,Baltimore
77129542,Fortitude Family Office,1,AZ,Scottsdale
77130340,b19 Consulting ,,California,Los Angeles
77143708,Cignitix Global,1,Delaware,Newark
77145037,Reel Fathers Rights APC,2,California,Corona
77158779,"VMC Soft Technologies, Inc",2,Arizona,Scottsdale
77159180,"Martinique New York on Broadway, Curio Collection by Hilton",2,NY,New York
77160392,True Scout Partners,,South Carolina,North Charleston
77162074,Winn Incorporated,1,California,Huntington Beach
77169664,KISS ABA,1,Georgia,Sandy Springs
77185102,Echo IT Solutions,2,Texas,Farmers Branch
77215487,Elite eXceed,2,Texas,Irving
77218211,Ryan RPO (Recruitment Process Outsourcing),,Florida,Boca Raton
77230639,LunaJoy Health,1,Florida,Tampa
77234081,Chef Crafted Nutrition,,TX,Houston
77242138,Agilitech,3,CA,Bakersfield
77259916,"Recruit Staff Hire, LLC",,LA,Metairie
77279406,INUIX LLC,2,WA,Seattle
77318089,WIN Waste Innovations,5,NH,Portsmouth
77324407,Alias Intelligence,1,CA,Los Angeles
77374570,Launch 513,1,Ohio,Cincinnati
77402918,SPG Consulting,1,Texas,Houston
77577019,OneBridge Search,,New York,New York
77583193,Industrial Sun,1,Texas,Austin
77586042,Talient Solutions,,Ohio,Westlake
77612023,Verve Search Group,1,FL ,Fort Lauderdale
77615894,TekRyver,2,California,San Jose
77616740,Sower Investment Partners,1,Nebraska,Omaha
77630357,happy productions,1,0,New York
77637529,TRIUN3,1,Wisconsin,West Allis
77647196,Sanvenero & Cittadino LLC,1,New Jersey,Red Bank
77654572,Weekender Hotels,1,NY,Saratoga Springs
77657790,"Anthem Consulting Engineers, PLLC",,Florida,Orlando
77677559,ololand.ai,,CA,San Francisco
77681967,LV Search Partners,,Nevada,Las Vegas
77686795,Tropicana Brands Group,5,Illinois,Chicago
77687309,"Childhaven, Inc.",2,New Mexico,Farmington
77690375,Rabi Shamis,,Texas,Sugar Land
77707346,TraXtion,3,TX  ,Irving
77711881,VieMed Healthcare Staffing,1,LA,Lafayette
77712306,JVM Global Inc,1,New Jersey,"Iselin, NJ"
77714976,Four One Nine,,California,San Francisco
77725098,StratITech,,CA,Greater Silicon Valley
77727601,Solidigm,5,California,Rancho Cordova
77728457,Upheal,,NY,New York
77728930,WACBD - Washington Center for Bleeding Disorders,1,Washington,Seattle
77733045,Strategic Value Publishing,2,FL,Clearwater
77738075,Modern Football Technology,,CA,Sacramento
77744391,Point NorthEast,,FL,Ponte Vedra Beach
77745426,Truicity Wealth Management,,Virginia,Virginia Beach
77752228,"Alterome Therapeutics, Inc",1,California,San Diego
77756703,Aniles & Company CPA Firm,,Arizona,Phoenix
77758478,Careers @ Graham Packaging,6,Pennsylvania,Lancaster
77759770,Plentysure Agency,,Montana,Plentywood
77762329,Hudson Court Reporting,,New Jersey,Woodbridge
77763351,Calfus Inc.,2,California,Pleasanton
77764260,DOIT Security,2,CA,Los Angeles
77766260,Normalyze,2,CA,Los Altos
77766673,Vertex Hospitality Group,5,New York,Queens
77768564,"LuxWall, Inc.",2,Michigan,Ypsilanti
77769152,Raindrops,2,California,San Jose
77770138,Suretouchleads,2,Michigan,Novi
77869403,Umanist Staffing,1,New York,New York
77876545,Bank of China USA,4,NY ,New York
77878163,Telvero,,TN,Nashville
77881781,"SRL Motors, Incorporated",,Texas,Cypress
77882065,Tiro Solutions Group (TSG),,Iowa,Davenport
77897822,Sharper Office Admin ,,NY,New York
77910095,Alside,4,Ohio,Cuyahoga Falls
77912095,Ransom Digital ,,Tennessee,Johnson City
77912635,Lemon Adds,,Florida,Miami
77918098,Frontline Road Safety Group,5,CO,Denver
77930714,WorkMade,,New York,New York
77941958,Shore Clinical TMS & Wellness Center,1,New Jersey,Linwood
77953488,Schultz Insurance Group,,Illinois,Chicago
77979779,Overhead Intelligence,,FL,WINTER HAVEN
77982542,AbleLight,5,Wisconsin,Watertown
77999128,Latitude Pediatric & Family Clinic,,FL,Sarasota
78038538,Relévant Galleries | AD Galleries,1,Colorado,Denver
78055708,Crypto Recruiters,1,IL,Chicago
78059859,Pennichuck Water,2,New Hampshire,Nashua
78060668,Workstam,1,Texas,Irving
78061848,270 Media LLC,1,California,Sausalito
78063959,"Hanker Systems, Inc.",2,Florida,Tampa
78065316,"Highly Marelli USA, Inc.",4,TN,SHELBYVILLE
78066259,Coast,1,NY,New York
78102861,Pareto USA,3,NY,New York
78126838,Wiingy,1,CA - California,Berkeley
78133768,Brookfield Renewable U.S.,4,NY,New York
78140238,Conveyor,1,CA,San Francisco
78283079,Maxim Healthcare Services,7,Maryland,Columbia
78284990,Rockin' R Search,,0,Houston
78290955,OnDeck Solutions,1,Ohio,Cincinnati
78322617,We Search People,,DC,Washington
78326739,SP Software Solutions,1,NJ,New Brunswick
78331809,World of Reza,1,NY,New York
78333018,Heskin Martinez Law Group,,FL,Orlando
78339785,DOCS Dermatology,5,OH,Cincinnati
78340677,Deluxeton Homes,1,Georgia,Norcross
78348290,1800hiring.com,1,California,Irvine
78348859,"PC Collins Company, LLC. ",,NJ,Pennington 
78349475,Stay AI,2,NY,New York
78352701,BluePrint Supply Chain,1,Tennessee,Memphis
78354807,Conrad Los Angeles,3,California,Los Angeles
78370913,Yellow The Label,1,FL,Tampa
78374176,LifeWave Corporate,3,0,San Diego
78375524,"TK Machine, LLC ",,WA,Richland
78376151,Concentrix Catalyst,6,Oregon,Beaverton
78378114,Paramount,7,NY,New York
78382230,Bahareh Legal,,WA,Seattle
78383615,Cheetah Capital,1,MA,Boston
78389229,Terminus Solutions LLC,,District of Columbia,Washington
78392228,Amazon Games,5,Washington,Seattle
78392660,Apogem Capital,3,NY,New York 
78397379,Mochi Health,1,California,San Francisco
78417613,New England Association Services,,RI,Warwick
78435524,Placement Counsel,,Florida,Siesta Key
78444636,The Good Steward Financial  System (TGS),,California,Eastvale
78451299,Zenotis Group,3,New York,New York
78459968,Apres Nail,2,California,Rowland Heights
78461596,Specialty1 Partners,2,Texas,Houston
78463611,Talent Strap,1,Utah,Silicon Slopes
78463615,Morado Financial LLC,,California,San Diego
78466074,Balance Now,1,CA,Los Angeles
78467539,Samsung Research America (SRA),5,California,Mountain View
78469240,3MetaD,,California,San Jose
78538217,Talentooze,,Michigan,Troy
78579135,GolfRoots,1,Texas,Farmers Branch
78601632,Techrupt Innovations,1,Massachusetts ,Boston
78605725,Geode Health,2,IL,Chicago
78612732,Project Recruit,,New York,Oyster Bay
78627785,Electra,2,CO,Boulder
78632700,Koantek,3,Arizona ,Chandler
78685992,Vendelux,1,New York,New York
78704121,"NoeCee Global, Inc",1,Virginia,McLean
78708714,Bestinfo Systems LLC,2,New York,White Plains
78730039,Tasty Brands,2,New York,Syosset
78738610,Vernon Construction & Development,,NY,New York
78747640,CBase Inc,1,Florida,Tampa
78748154,Refactor Talent,1,Georgia,Atlanta
78749228,Midi Health,2,California,Menlo Park
78782083,Outsourced Fashion Consulting,,CA,Los Angeles
78782186,Navy Region Northwest Fleet and Family Readiness (FFR),4,Washington,Keyport
78787192,MDMartin Staffing,5,Texas,Dallas
78801349,CMD Electric,3,CA,San Diego
78808962,Harrison Richard Group,1,Maryland,Baltimore
78817059,Positive Masculinity Now,1,WA,Seattle
78839463,Force Scaling,,Texas,Flower Mound
78842345,Cosmic Pro,1,Texas,Houston
78850703,Doctors Without Borders/Médecins Sans Frontières - USA,2,NY,New York
78851607,HI-Bio,1,California,South San Francisco
78853109,Closers.io,2,Arizona,Scottsdale
78985360,"Asempe Kitchen, LLC",,NY,Syracuse
78988388,VCloud Global,1,Texas,Frisco
78992079,Big Fish,,VA,Alexandria
78994415,Fliteway Technologies,1,WI,Cudahy
79005510,Bobby's Burgers by Bobby Flay,,North Carolina,Charlotte
79009037,Steuben Foods Inc.,4,New York,Elma
79011799,Envision Technology Solutions,1,North Carolina,Charlotte
79014374,The New Bar,,California,Los Angeles
79024089,Genovations Media,,TN,Old Hickory
79027511,"The Cummings Law Firm, LLC",,Pennsylvania,Clearfield
79036373,Nightingale Veterinary Partners,2,0,New York
79042954,Pinnacle Live,4,Illinois,Arlington Heights
79057770,Outside Chief Legal LLC,,Alabama,Mobile
79071694,Stone Hendricks Group,1,DC,Washington
79093668,EQ Consulting Inc,1,GA,Atlanta
79095872,"GeoBizOps.com® - Government, Defense & Aid Contractors",1,Florida,Tampa
79101279,Hard Rock Hotel & Casino Bristol,5,Virginia,Bristol
79107362,Infinite Capital,2,California,LOS ANGELES
79117280,"M3Sixty Enterprises, LLC",1,Kansas,Fairway
79122225,VELA,,Texas,Austin
79124276,Career Collective,1,NC,Raleigh
79125001,Marq,2,Utah,Draper
79126141,Magrathea,1,California,San Francisco
79131372,Telegraph,1,Illinois,Chicago
79134089,Norstella,5,PA,Yardley
79135403,RMA Companies,5,CA,Rancho Cucamonga
79138055,Agency of Valor,,Texas,Dallas/Fort Worth 
79152188,Greystone Monticello LLC,2,NY,New York
79153265,Light & Wonder,6,NV,Las Vegas
79173274,Tek Ryders LLC,2,Wyoming,Cheyenne
79292042,SEROTONIN Anti-Aging Centers,1,Florida,Windermere
79305002,Red Tail Acquisitions,1,California,Irvine
79316462,OneSparQ,1,Georgia,Atlanta
79318061,AgriCapture,1,Tennessee,Nashville
79327782,Integrity Home Exteriors,2,Ohio,Toledo
79335544,Vetted Health,1,0,San Francisco
79338954,Early Childhood Educators Circle Time™,,Indiana,Indianapolis
79345849,Motto Mortgage Cooperation,,Georgia,Marietta
79354413,Illinois Interactive Report Cards,1,Illinois,DeKalb
79359327,"Campbell Law, P.C.",,Indiana,Highland
79365128,"Cira Tek, Inc",1,Illinois,Springfield
79370036,Savista,5,0,Alpharetta
79379892,DoD Chief Digital and Artificial Intelligence Office,4,Virginia,"Washington, D.C."
79383729,finEQUITY,,New York,Brooklyn
79389296,Infinity Business Group,2,Minnesota,Bloomington
79392105,Family & Child Therapy,1,VA,Vienna
79393264,Best Brilliance,1,NY,New York
79410056,GeorgiaTEK Systems Inc.,2,New Jersey,Edison
79422398,Culbertson Resources Inc,,Texas,Houston
79424201,Service Minds,4,Florida,Bradenton
79430299,Divorce.com,4,AL,Birmingham
79436892,Pathward,5,South Dakota,Sioux Falls
79445261,The Smith Family Agency,1,MO,Kansas City
79451136,Shortbarrel Bourbon,,GA,Atlanta 
79455423,UCF Lake Nona Hospital,7,Florida,Orlando
79458773,HCA Florida Brandon Hospital,7,FL,Brandon
79462541,HCA Florida North Florida Hospital​,7,Florida,Gainesville
79463460,HCA Florida Largo Hospital,7,Florida,Largo
79470184,HCA Florida Northside Hospital,7,Florida,St Petersburg
79482021,Ehub Global Inc,2,Texas,Dallas
79485096,Irresistible Foods Group,5,California,Torrance
79488832,FreightTAS,,0,Los Angeles
79488871,U.S. Space Command,7,Colorado,Colorado Springs
79490181,Snow Horse Marketing,1,Utah,Park City
79490998,SEIU 1021,2,CA,Oakland
79492275,Persimmon,2,California,Larkspur
79492965,Tanbii,,TN,Nashville
79493235,KORE RPO,2,Texas,Dallas
79500056,Lumicity,2,0,Los Angeles 
79519549,PSIRCH   (x @psirchq),1,CA,Los Angeles
79524326,Professor Seagull's Smartshop and Psychedelic Gallery,,California,San Francisco
79525283,MindKind,,California,Los Angeles
79530158,Mobile Apps US LLC,1,Georgia,Lawrenceville
79557151,Comfort Air Distributing,2,Colorado,Denver
79561820,CITY Boots,,Texas,Fort Worth
79563049,GHJ Search and Staffing,2,California,Los Angeles
79563079,Unidor Consulting,2,Florida,Tampa
79570409,Gallery Department,1,California,Los Angeles
79575719,"ICS - Integrated Cable Systems, Inc., A Trexon Company",2,Colorado,Longmont
79585218,Urban Office,1,Texas,Houston
79588596,MA Office of Campaign and Political Finance,1,MA,Boston
79589378,"OLH Technical Services, LLC",2,VA,Virginia Beach
79590389,BHC,3,North Carolina,Charlotte
79595429,Black Digital,,District of Columbia,Washington
79627005,Enovis,6,Delaware,Wilmington
79631348,UBteam,,USA,Orlando
79646360,Scenic City Neurotherapy,,Tennessee,Chattanooga
79650463,"Pullum Advisory Group, LLC",,AZ,Goodyear
79658184,1776 Logistics,3,California,Rocklin
79666935,ICC Community Development Solutions,1,New York,Rochester
79693228,Atmospheric G2,1,NH,Manchester
79719349,Datos Insights,2,MA,Boston
79723249,Womenful Voice,1,CO,Thornton
79724057,AgSpire,1,SD,Brookings
79727642,Resolute Solutions,2,0,Houston
79729577,Bessemer Management Company,3,OH,Cleveland
79730899,Stone Rose Law,,Arizona,Scottsdale
79734170,Integrity Controls and Test & Balance Inc. ,1,Florida,Miami
79751913,Contexture,3,Colorado,Denver
79753277,PISTOLA Denim,2,California,Los Angeles
79757094,Dewey Smart,1,Texas,Dallas
79764221,Evergreen Law PLLC,,Texas,Grapevine
79766923,Office of Energy Infrastructure Safety,2,CA,Sacramento
79769757,Duly Health and Care,6,0,Downers Grove
79776103,Inspire Marketing,1,USA,Orlando
79781328,Shoreline Wealth Management,,New Jersey,Manchester
79784024,Air Building Technologies,1,Ga,Atlanta
79797169,Thea Pharma US,2,Massachusetts,Waltham
79809662,NBC Sports Next,5,Connecticut,Stamford
79816265,MethodHub,4,Florida,Orlando
79830368,Qualitative Financials,1,Arkansas,Bentonville
79833517,Convera,5,Washington,Seattle
79836060,ABA Centers of Florida,1,Florida,Fort Pierce
79849665,Cohen & Company Capital Markets,1,NY,New York
79850619,HR Growth Partners LLC,1,FL,Orlando
79852356,Doctor's Choice Home Care & Hospice Texas,2,Texas,Houston
79852512,LMR Technical Group,2,FL,Fort Walton Beach 
79862570,Express Employment Professionals - Meriden,,CT,Meriden
79870256,Brink Chiropractic Clinic,,ME,Sanford
79870456,TAG - The Aspen Group,7,IL,Chicago
79878862,Engineered Staffing Solutions,,TX,Plano
79879166,Extend Information Systems Inc.,2,Virginia,Ashburn
79886558,Kaizer Software Solutions,1,North Carolina,Charlotte
79892169,Tri-CoGo,,Georgia,Gray
79892817,Blattner,5,Minnesota,Avon
79894129,RKA,2,MI,Romulus
79900648,Elias Law Group,2,DC,Washington
79902774,Navan,5,California,Palo Alto
79913501,"Bradley Professional, A Division of the Bradley Group",3,North Carolina,High Point
79919162,THE ARM GROUP,,South Carolina,Fort Mill
79919253,"American Student Transportation Partners, Inc.",,PA,Philadelphia
79939723,High Beam Marketing,,Tennessee,Spring Hill
79956006,BSM Partners,1,AR,Bentonville
79965594,INAMAX Powered by Ultra,2,Georgia,Duluth
79982254,Pure Talent Consulting,1,MI,Farmington Hills
79982379,Slatkin & Co,1,NY,New York
79983206,Corient,3,0,Miami
79984425,Sarasota Clerk of the Circuit Court and County Comptroller,3,FL,Sarasota
79985328,zant,1,New Jersey,Hoboken
79988879,Corebridge Financial,7,Texas,Houston
79989243,Pioneers ,1,NY,New York
79992118,TheKey,7,Florida,Delray Beach
79992870,Bemba,1,TX,Austin
79992924,Brightly,4,North Carolina ,Cary
79999613,3V Sigma USA,2,South Carolina,Georgetown
80004189,Richland School District,2,PA,Johnstown
80006625,Virgo Solutions,1,Illinois,Chicago
80009129,"Eye Care For Detroit, Inc.",,MI,Detroit
80012327,Southeast Building Supply Interests,3,0,Southeast
80021800,"1st-Recruit LLC, An E-Verified Company",2,DE,Wilmington
80029476,Clearwave Fiber,3,Georgia,Savannah
80032157,Super Home Services,2,FL,Jacksonville
80035487,Beat the Streets - Baltimore,,Maryland,Baltimore
80037591,Vertical Mechanical Group,3,Virginia,Sterling
80040053,National Home Corp,1,Ga,Atlanta
80041758,"Choice Tax Relief, Inc.",1,California,Los Angeles
80049203,"Carolina Precision Foods, LLC",2,South Carolina,Florence
80064150,Woodland Manor Nursing and Rehabilitation,2,Indiana,Elkhart
80065524,Martin Street Inc,1,Illinois,Schaumburg
80070260,Chef Nick DiGiovanni,,MA,Boston
80076010,Preneurverse,,Arizona,Phoenix
80076158,Pure Holistic Dental,1,TX,Sugar Land
80078228,iMagnify,,California,Los Angeles
80079969,Gold Star Gamers,1,0,USA
80080418,Joy Photo and Video,,Texas,Austin
80080883,Hard Rock Casino Rockford,6,Illinois,Rockford
80083953,"The Headhunters, LLC",,Michigan,Troy
80086817,Block,7,California,Oakland
80088556,Watercress Financial,2,Iowa,West Des Moines
80089904,Physician Life Care Planning,2,Texas,San Antonio
80092649,Azenta Life Sciences,5,MA,Burlington
80093592,Lotte Global Logistics North America (LGLNA),2,Texas,Irving
80095205,MintLeads,1,GA,Atlanta
80098167,"Health Systems Management, Inc.",4,Georgia,Tifton
80110079,Anazala Family,,0,Los Angeles
80123489,Optica,3,DC,Washington
80123523,Helping Hand Staffing Inc.,2,California,Rancho Cucamonga
80151305,Surestone Group,1,TX,Houston
80152071,The Opus Group,4,Oregon,Beaverton
80157955,"RIKR Technology, LLC",,Texas,Fort Worth
80160450,Red Sea Consulting,1,New Jersey,Montclair
80164640,Lactalis Heritage Dairy,4,Illinois,Chicago
80167387,"Triunity Software, Inc. ",1,New Jersey,Iselin
80181829,Nott Shots,,FL,Brooksville
80185224,airx health,,0,Remote-First
80187919,Kidspace Therapy,,California,San Francisco
80196681,Stellarwins Solutions,1,Texas,San Antonio
80201838,RTC Aerospace LLC,3,Washington,Fife
80209949,My Rental Spot,,CA,Orinda
80214879,Veritas Legal Recruiting & Advising,,CA,Los Angeles
80221526,"Protechture, LLC",,Maine,Andover
80231028,Republican Jobs,,Texas,Austin
80238768,W3Box,1,CA,Orange County
80241339,FERMÀT,1,CA,San Francisco
80246220,Comparion Insurance Agency,5,0,Boston
80249993,Invisinet Technologies,2,Texas,Houston
80250781,Autel Energy - North America,2,NY,Port Washington
80250918,Business Consulting Specialists,1,CA,San Diego
80251012,Vibrantz Technologies Inc.,5,Texas,Houston
80254109,Bar Harbor Fire Department,1,Maine,Bar Harbor
80272069,Synergent Tech Solutions,1,0,New Jersey
80281350,Oxford Health Group,1,California,Los Angeles
80282350,Logic Auto,,MA,Boston
80287929,CRM Messaging,1,Delaware,Middletown
80291068,"JMI Recruiting Services, LLC",,Ohio,Pepper Pike
80291848,The Fundraising Group,1,West Virginia,Parkersburg
80296245,Barclays Bank US,5,Delaware,Wilmington
80298050,VitalCore Health Strategies,5,Kansas,Topeka
80301394,Morton Contemporary,,PA,Philadelphia
80301496,Tree of Life Counseling Center,2,New Jersey,Freehold
80303934,VitaTek,1,Minnesota,Woodbury
80305606,Grendene Global Brands,2,FL,Miami
80315844,Innovya Technologies,1,MI,Troy
80316732,Grunwald Mechanical Contractors & Engineers,2,Nebraska,Omaha
80318022,Cybele NY,,New York,New York
80318658,Premier Brands Group Holdings,4,New York ,New York 
80323600,J. Lynn Services,,Texas,Dallas
80333124,Brown & Brown,7,Florida,Daytona Beach
80338261,Momentum,5,TX,Dallas
80355697,MECCA Hospitality Recruitment,,Oklahoma,Tulsa
80358764,Teal Energi,1,Texas,Houston
80381133,New Mexico Courts,5,New Mexico,Santa Fe
80382309,"Artivion, Inc.",5,GA,Kennesaw
80384816,TABL Service LLC,,NY,Dover Plains
80388285,Rowan Hall Interiors,,Tennessee,Farragut
80392228,Cannabis Employment Professionals,,PA,Bethlehem
80410136,Clario,6,Pennsylvania,Philadelphia
80412354,Cali Kids Urgent Care,1,California,Laguna Niguel
80415888,TAQ Energy,,CO,Denver
80416103,The Graham Smith Team - Keller Williams Integrity Lakes,1,MN,Minneapolis
80423756,American Lumper Services,5,Maryland,Frederick
80430974,"Erickson Demel & Associates, PLLC",,Texas,Austin
80432382,The Fitzgerald Agency,,Pennsylvania,Doylestown
80438124,Status Solutions,1,Georgia,Atlanta
80443373,Trellix,5,Texas,Plano
80443442,Lightspeed Construction Group,4,FL,Clearwater
80451189,CarsonLynch Professional Search,,OH,Cincinnati
80476146,Kate Marker Interiors,1,Illinois,Barrington
80482784,AEC Alliance,,Tennessee,Nashville
80486132,Meds.com,3,Tx,Austin
80492233,ASAP Associates,,MA,Boston 
80495395,"Full Range Physical Therapy, LLC",1,Nevada,Elko
80498456,OotdOotn,1,New York,New York
80500000,Valor Realty,,Pennsylvania,Easton
80530665,Affinity Entertainment Inc,1,0,Nashville
80533017,Core Talent Services,,Alabama,Birmingham
80552324,Kindred,1,California,San Francisco
80556122,Ultra Soap International,2,Missouri,Lees Summit
80557058,MPCH,1,0,New York
80635700,Parzy Consulting,1,0,Irvine
80641397,"Southern Electronics Supply, Inc.",1,LA,New Orleans
80642851,Map Design Studio,,FL,Miami
80650486,Houston MJ Associates,,Texas,Dickinson
80652554,Kingdom Factor,,Indiana,Indianapolis
80666453,Parin Technologies,1,NJ,Jersey City
80667354,7 Star Brokerage,1,Michigan,Okemos
80670851,MasTec Power Delivery,3,TX,Houston
80684099,PENNEP,1,Pennsylvania,Wayne
